,thumb_1,thumb_2,thumb_3,index_finger_1,index_finger_2,index_finger_3,middle_finger_1,middle_finger_2,middle_finger_3,ring_finger_1,ring_finger_2,ring_finger_3,pinky_1,pinky_2,pinky_3
angles for frame_71,24.45338783863594,14.541754457535413,21.715619319132752,4.277542081417709,4.052167789663596,9.457333860197304,17.634708680618473,14.856492796672237,2.1068013856498355,38.934406020977725,18.689704079515508,0.8920150635900634,52.093439196708445,34.007041548008075,7.381997476391491
72,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,
angles for frame_76,15.727611421336839,18.098188671891933,12.283848317184058,64.58739954683057,29.79830722855545,8.535586754649973,85.48620704431092,40.564338175927794,24.939358334915145,94.2661335952274,46.60438993901603,18.70265747144343,97.38375407660251,33.201383590335716,20.38833987536683
angles for frame_77,25.122007060160676,20.243385581093293,4.677925281844413,61.73229747520688,28.21079203726018,9.80595339093382,63.577187294875365,49.582150175473885,26.117488410546564,67.010308856398,53.09749941078738,23.586537561614183,67.15443048033288,38.49139054309779,21.39609627747588
angles for frame_78,21.05533145756655,20.409989254996702,5.963856425350159,48.321904297276326,39.79150343677707,16.59045602150333,53.36844961091429,57.95263486358898,27.461193605274758,54.0189657839957,59.95953209723583,23.492243782103053,52.29606933027965,44.58448160110146,20.6650812960812
angles for frame_79,23.810763492540957,16.875442134892737,5.319885982271766,41.07685137298053,42.01172869461737,21.937003494124305,48.12839866589158,61.14177154427026,29.988444706179678,49.526349310904585,64.53828392360779,25.33494142676666,54.977742635065745,46.82599127080856,25.503050740415215
angles for frame_80,21.436510685034943,14.08572764916816,2.537309450964936,38.38243626371172,33.8224716947372,12.638041997041293,43.152472081615464,57.27859632939247,26.03960209992636,44.48942464504782,63.12914867893748,22.40089595151809,50.86127944958129,47.2409426060114,21.03717347895254
angles for frame_81,25.888809868906726,15.881336925776397,4.856212293542243,43.65881399006824,39.68663621716194,14.861326809228393,45.93327341971181,61.20222038268709,23.995680311913837,46.05411747816584,66.66333033585455,24.120848998951065,52.29897477364094,52.08766513002967,23.803763443562076
angles for frame_82,22.85066754585668,14.71617729480823,4.424509808942658,44.59642931423944,32.53916278862307,11.441158396185582,46.76242840968682,58.83319016911932,25.00812859670778,45.047478252397916,67.73706862832469,24.557137907150043,48.608536373082295,52.45588133605466,25.35392379014623
angles for frame_83,24.202705836722238,13.282984951358806,4.8814132566317205,40.03555723578598,37.94894441222338,16.492572857154027,42.45768670734252,60.93915790736614,26.04407880742462,40.262670608083184,68.26312661351913,26.59238498510404,43.43654749018619,54.56932103823651,28.429698637824313
angles for frame_84,25.271318071663945,13.263463306907475,6.054570558858246,39.501292645362675,39.99733891536335,14.509450370490105,42.973619478695795,62.54817032557694,24.921819500995646,40.386444427504664,69.79381747542384,27.175494294593896,43.62103708988969,57.078851540655585,29.18889297616135
angles for frame_85,25.439068162419122,12.852735760841457,4.988914769875457,38.23482759388659,41.235505810726075,18.178335566312263,42.0005535150636,62.175011966518746,25.891795501292137,40.91514054935801,69.93816170995429,27.69095974213447,43.69792073302761,57.94294709848564,31.04711041286005
angles for frame_86,24.637884380558997,13.285841143976395,6.556739300135448,38.76080597607017,43.02298830864132,16.342323891579042,42.45796727471532,60.84885004350816,24.152026197468157,41.080429782272375,68.33624115139231,25.592253366918182,41.967751310586436,60.65677992566047,30.177605714344512
angles for frame_87,24.714972866312234,12.851686867322334,5.389053225396996,38.97841239060538,43.20405237659979,18.15139394773551,43.46854252814585,62.703084898746575,24.676009803262474,42.69858772510076,69.889156048056,24.313927080324998,43.933229233541,60.418806081708226,28.21854484601116
angles for frame_88,24.068155122853778,13.232937274711697,6.142054833443917,39.91447368391503,41.435091860162466,16.928076969952066,44.043269243721966,60.89141429455574,24.757386665265432,42.61817386807745,67.74678728591762,24.979879345077975,42.294808788181726,59.55921229434385,28.500414420694337
angles for frame_89,21.276871680282145,14.404699491901457,3.8412144903958114,38.23985965387821,40.27631773559867,17.397033120837367,44.27761755894882,62.54742888702795,24.581583107324036,44.135895523437775,68.66039703028278,24.26946217450056,44.86994368846536,58.18126513557783,28.079746140135548
angles for frame_90,19.941782116614924,14.863297753072162,3.4716956360811824,35.73074138869961,40.23185211048041,15.549359495908206,45.67115617090308,62.14907873010549,24.229287796485227,47.22682170238744,68.94529112744392,21.807753137657397,48.15142674888812,58.665096654090455,25.741784894457304
angles for frame_91,16.681546271802084,13.672561347971424,3.169135803923036,36.00411238655224,37.60355246464787,14.54286541218974,44.55340809692396,61.67577504739224,24.403071666512744,46.6946842007561,68.60881566549972,20.82546839778763,46.91219655491575,57.47279572250472,25.182357644941547
angles for frame_92,21.748829285639815,14.29067937498836,4.047823094864939,37.71680657346622,38.75332666456588,18.52567721453024,45.047631812156425,59.3026644408809,26.59204457840539,45.14439399297257,66.08826840513234,21.049066641714774,43.98540900308837,55.986288937418536,26.640423904439057
angles for frame_93,26.138178806671846,15.194061383342776,5.642390265975103,40.60739392696572,36.013674631162466,20.158590430271616,41.97854957963676,52.87573882330704,31.074524708131964,40.57502218285828,57.44496526598285,21.332255172401705,41.27732444534557,48.299177811283,22.693248244245833
angles for frame_94,19.584366649724842,2.7298431739267888,3.442032868432009,16.022926765604623,27.374978365652307,22.494503159846307,23.224030102117133,47.11891884983984,25.783060771008497,31.375846144027562,49.384759310733855,20.468323667601926,41.1199418823841,36.577018487598274,17.328966494037008
angles for frame_95,25.338146072876057,2.9212985141156587,1.5695314621379555,6.990454680309721,33.333049391810455,32.53115594299714,19.778689606079386,52.73944505691286,31.16582274133123,29.511150859590572,51.10653990870564,23.782850829760033,37.01801606062543,42.28483954190463,25.550498136456056
96,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,
112,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,
115,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,
117,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,
125,,,,,,,,,,,,,,,
126,,,,,,,,,,,,,,,
127,,,,,,,,,,,,,,,
128,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,
133,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,,
135,,,,,,,,,,,,,,,
136,,,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,
138,,,,,,,,,,,,,,,
139,,,,,,,,,,,,,,,
140,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,
143,,,,,,,,,,,,,,,
144,,,,,,,,,,,,,,,
145,,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,,
147,,,,,,,,,,,,,,,
148,,,,,,,,,,,,,,,
149,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,,
152,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,
154,,,,,,,,,,,,,,,
155,,,,,,,,,,,,,,,
156,,,,,,,,,,,,,,,
157,,,,,,,,,,,,,,,
158,,,,,,,,,,,,,,,
159,,,,,,,,,,,,,,,
160,,,,,,,,,,,,,,,
161,,,,,,,,,,,,,,,
162,,,,,,,,,,,,,,,
163,,,,,,,,,,,,,,,
164,,,,,,,,,,,,,,,
165,,,,,,,,,,,,,,,
166,,,,,,,,,,,,,,,
167,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,,
169,,,,,,,,,,,,,,,
170,,,,,,,,,,,,,,,
171,,,,,,,,,,,,,,,
172,,,,,,,,,,,,,,,
173,,,,,,,,,,,,,,,
174,,,,,,,,,,,,,,,
175,,,,,,,,,,,,,,,
176,,,,,,,,,,,,,,,
177,,,,,,,,,,,,,,,
178,,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,,
180,,,,,,,,,,,,,,,
181,,,,,,,,,,,,,,,
182,,,,,,,,,,,,,,,
183,,,,,,,,,,,,,,,
184,,,,,,,,,,,,,,,
185,,,,,,,,,,,,,,,
186,,,,,,,,,,,,,,,
187,,,,,,,,,,,,,,,
188,,,,,,,,,,,,,,,
189,,,,,,,,,,,,,,,
190,,,,,,,,,,,,,,,
191,,,,,,,,,,,,,,,
192,,,,,,,,,,,,,,,
193,,,,,,,,,,,,,,,
194,,,,,,,,,,,,,,,
195,,,,,,,,,,,,,,,
196,,,,,,,,,,,,,,,
197,,,,,,,,,,,,,,,
198,,,,,,,,,,,,,,,
199,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,
202,,,,,,,,,,,,,,,
203,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,
205,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,
207,,,,,,,,,,,,,,,
208,,,,,,,,,,,,,,,
209,,,,,,,,,,,,,,,
210,,,,,,,,,,,,,,,
211,,,,,,,,,,,,,,,
212,,,,,,,,,,,,,,,
213,,,,,,,,,,,,,,,
214,,,,,,,,,,,,,,,
215,,,,,,,,,,,,,,,
216,,,,,,,,,,,,,,,
217,,,,,,,,,,,,,,,
218,,,,,,,,,,,,,,,
219,,,,,,,,,,,,,,,
220,,,,,,,,,,,,,,,
221,,,,,,,,,,,,,,,
222,,,,,,,,,,,,,,,
223,,,,,,,,,,,,,,,
224,,,,,,,,,,,,,,,
225,,,,,,,,,,,,,,,
226,,,,,,,,,,,,,,,
227,,,,,,,,,,,,,,,
228,,,,,,,,,,,,,,,
229,,,,,,,,,,,,,,,
230,,,,,,,,,,,,,,,
231,,,,,,,,,,,,,,,
232,,,,,,,,,,,,,,,
233,,,,,,,,,,,,,,,
234,,,,,,,,,,,,,,,
235,,,,,,,,,,,,,,,
236,,,,,,,,,,,,,,,
237,,,,,,,,,,,,,,,
238,,,,,,,,,,,,,,,
239,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,
241,,,,,,,,,,,,,,,
242,,,,,,,,,,,,,,,
243,,,,,,,,,,,,,,,
244,,,,,,,,,,,,,,,
245,,,,,,,,,,,,,,,
246,,,,,,,,,,,,,,,
247,,,,,,,,,,,,,,,
248,,,,,,,,,,,,,,,
249,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,
251,,,,,,,,,,,,,,,
252,,,,,,,,,,,,,,,
253,,,,,,,,,,,,,,,
254,,,,,,,,,,,,,,,
255,,,,,,,,,,,,,,,
256,,,,,,,,,,,,,,,
257,,,,,,,,,,,,,,,
258,,,,,,,,,,,,,,,
259,,,,,,,,,,,,,,,
260,,,,,,,,,,,,,,,
261,,,,,,,,,,,,,,,
262,,,,,,,,,,,,,,,
263,,,,,,,,,,,,,,,
264,,,,,,,,,,,,,,,
265,,,,,,,,,,,,,,,
266,,,,,,,,,,,,,,,
267,,,,,,,,,,,,,,,
268,,,,,,,,,,,,,,,
269,,,,,,,,,,,,,,,
270,,,,,,,,,,,,,,,
271,,,,,,,,,,,,,,,
272,,,,,,,,,,,,,,,
273,,,,,,,,,,,,,,,
274,,,,,,,,,,,,,,,
275,,,,,,,,,,,,,,,
276,,,,,,,,,,,,,,,
277,,,,,,,,,,,,,,,
278,,,,,,,,,,,,,,,
279,,,,,,,,,,,,,,,
280,,,,,,,,,,,,,,,
281,,,,,,,,,,,,,,,
282,,,,,,,,,,,,,,,
283,,,,,,,,,,,,,,,
284,,,,,,,,,,,,,,,
285,,,,,,,,,,,,,,,
286,,,,,,,,,,,,,,,
287,,,,,,,,,,,,,,,
288,,,,,,,,,,,,,,,
289,,,,,,,,,,,,,,,
290,,,,,,,,,,,,,,,
291,,,,,,,,,,,,,,,
292,,,,,,,,,,,,,,,
293,,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,,
295,,,,,,,,,,,,,,,
296,,,,,,,,,,,,,,,
297,,,,,,,,,,,,,,,
298,,,,,,,,,,,,,,,
299,,,,,,,,,,,,,,,
300,,,,,,,,,,,,,,,
301,,,,,,,,,,,,,,,
302,,,,,,,,,,,,,,,
303,,,,,,,,,,,,,,,
304,,,,,,,,,,,,,,,
305,,,,,,,,,,,,,,,
306,,,,,,,,,,,,,,,
307,,,,,,,,,,,,,,,
308,,,,,,,,,,,,,,,
309,,,,,,,,,,,,,,,
310,,,,,,,,,,,,,,,
311,,,,,,,,,,,,,,,
312,,,,,,,,,,,,,,,
313,,,,,,,,,,,,,,,
314,,,,,,,,,,,,,,,
315,,,,,,,,,,,,,,,
316,,,,,,,,,,,,,,,
317,,,,,,,,,,,,,,,
318,,,,,,,,,,,,,,,
319,,,,,,,,,,,,,,,
320,,,,,,,,,,,,,,,
321,,,,,,,,,,,,,,,
322,,,,,,,,,,,,,,,
323,,,,,,,,,,,,,,,
324,,,,,,,,,,,,,,,
325,,,,,,,,,,,,,,,
326,,,,,,,,,,,,,,,
327,,,,,,,,,,,,,,,
328,,,,,,,,,,,,,,,
329,,,,,,,,,,,,,,,
angles for frame_330,35.40954951480829,12.275401898870415,19.207179802512933,7.396161651114759,4.748087572159119,4.932598271201156,5.09549219778855,4.832003894456894,5.732437581072343,9.79834504362537,3.74480589050603,2.8934903019906253,11.530987590225159,5.741900994230002,0.8224441468654851
331,,,,,,,,,,,,,,,
332,,,,,,,,,,,,,,,
angles for frame_333,24.7394072000306,2.1617814233318824,15.101480134630814,6.385084537379717,5.277726762838837,3.6044415896399546,5.786092954934782,3.350404488804341,3.7665458965899434,13.118985852219769,3.4598228626703214,1.959938559005616,21.234002451032296,7.563727501056825,2.07432041310744
334,,,,,,,,,,,,,,,
335,,,,,,,,,,,,,,,
336,,,,,,,,,,,,,,,
337,,,,,,,,,,,,,,,
338,,,,,,,,,,,,,,,
339,,,,,,,,,,,,,,,
340,,,,,,,,,,,,,,,
341,,,,,,,,,,,,,,,
342,,,,,,,,,,,,,,,
343,,,,,,,,,,,,,,,
344,,,,,,,,,,,,,,,
345,,,,,,,,,,,,,,,
346,,,,,,,,,,,,,,,
347,,,,,,,,,,,,,,,
348,,,,,,,,,,,,,,,
349,,,,,,,,,,,,,,,
350,,,,,,,,,,,,,,,
351,,,,,,,,,,,,,,,
352,,,,,,,,,,,,,,,
353,,,,,,,,,,,,,,,
354,,,,,,,,,,,,,,,
355,,,,,,,,,,,,,,,
356,,,,,,,,,,,,,,,
357,,,,,,,,,,,,,,,
358,,,,,,,,,,,,,,,
359,,,,,,,,,,,,,,,
360,,,,,,,,,,,,,,,
361,,,,,,,,,,,,,,,
362,,,,,,,,,,,,,,,
363,,,,,,,,,,,,,,,
364,,,,,,,,,,,,,,,
365,,,,,,,,,,,,,,,
366,,,,,,,,,,,,,,,
367,,,,,,,,,,,,,,,
368,,,,,,,,,,,,,,,
369,,,,,,,,,,,,,,,
370,,,,,,,,,,,,,,,
371,,,,,,,,,,,,,,,
372,,,,,,,,,,,,,,,
373,,,,,,,,,,,,,,,
374,,,,,,,,,,,,,,,
375,,,,,,,,,,,,,,,
376,,,,,,,,,,,,,,,
377,,,,,,,,,,,,,,,
378,,,,,,,,,,,,,,,
379,,,,,,,,,,,,,,,
380,,,,,,,,,,,,,,,
381,,,,,,,,,,,,,,,
382,,,,,,,,,,,,,,,
383,,,,,,,,,,,,,,,
384,,,,,,,,,,,,,,,
385,,,,,,,,,,,,,,,
386,,,,,,,,,,,,,,,
387,,,,,,,,,,,,,,,
388,,,,,,,,,,,,,,,
389,,,,,,,,,,,,,,,
390,,,,,,,,,,,,,,,
391,,,,,,,,,,,,,,,
392,,,,,,,,,,,,,,,
393,,,,,,,,,,,,,,,
394,,,,,,,,,,,,,,,
395,,,,,,,,,,,,,,,
396,,,,,,,,,,,,,,,
397,,,,,,,,,,,,,,,
398,,,,,,,,,,,,,,,
399,,,,,,,,,,,,,,,
400,,,,,,,,,,,,,,,
401,,,,,,,,,,,,,,,
402,,,,,,,,,,,,,,,
403,,,,,,,,,,,,,,,
404,,,,,,,,,,,,,,,
405,,,,,,,,,,,,,,,
406,,,,,,,,,,,,,,,
407,,,,,,,,,,,,,,,
408,,,,,,,,,,,,,,,
409,,,,,,,,,,,,,,,
410,,,,,,,,,,,,,,,
411,,,,,,,,,,,,,,,
412,,,,,,,,,,,,,,,
413,,,,,,,,,,,,,,,
414,,,,,,,,,,,,,,,
415,,,,,,,,,,,,,,,
416,,,,,,,,,,,,,,,
417,,,,,,,,,,,,,,,
418,,,,,,,,,,,,,,,
419,,,,,,,,,,,,,,,
420,,,,,,,,,,,,,,,
421,,,,,,,,,,,,,,,
422,,,,,,,,,,,,,,,
423,,,,,,,,,,,,,,,
424,,,,,,,,,,,,,,,
425,,,,,,,,,,,,,,,
426,,,,,,,,,,,,,,,
427,,,,,,,,,,,,,,,
428,,,,,,,,,,,,,,,
429,,,,,,,,,,,,,,,
430,,,,,,,,,,,,,,,
431,,,,,,,,,,,,,,,
432,,,,,,,,,,,,,,,
433,,,,,,,,,,,,,,,
434,,,,,,,,,,,,,,,
435,,,,,,,,,,,,,,,
436,,,,,,,,,,,,,,,
437,,,,,,,,,,,,,,,
438,,,,,,,,,,,,,,,
439,,,,,,,,,,,,,,,
440,,,,,,,,,,,,,,,
441,,,,,,,,,,,,,,,
442,,,,,,,,,,,,,,,
443,,,,,,,,,,,,,,,
444,,,,,,,,,,,,,,,
445,,,,,,,,,,,,,,,
446,,,,,,,,,,,,,,,
447,,,,,,,,,,,,,,,
448,,,,,,,,,,,,,,,
449,,,,,,,,,,,,,,,
450,,,,,,,,,,,,,,,
451,,,,,,,,,,,,,,,
452,,,,,,,,,,,,,,,
453,,,,,,,,,,,,,,,
454,,,,,,,,,,,,,,,
455,,,,,,,,,,,,,,,
456,,,,,,,,,,,,,,,
457,,,,,,,,,,,,,,,
458,,,,,,,,,,,,,,,
459,,,,,,,,,,,,,,,
460,,,,,,,,,,,,,,,
461,,,,,,,,,,,,,,,
462,,,,,,,,,,,,,,,
463,,,,,,,,,,,,,,,
464,,,,,,,,,,,,,,,
465,,,,,,,,,,,,,,,
466,,,,,,,,,,,,,,,
467,,,,,,,,,,,,,,,
468,,,,,,,,,,,,,,,
469,,,,,,,,,,,,,,,
470,,,,,,,,,,,,,,,
471,,,,,,,,,,,,,,,
472,,,,,,,,,,,,,,,
473,,,,,,,,,,,,,,,
474,,,,,,,,,,,,,,,
475,,,,,,,,,,,,,,,
476,,,,,,,,,,,,,,,
477,,,,,,,,,,,,,,,
478,,,,,,,,,,,,,,,
479,,,,,,,,,,,,,,,
480,,,,,,,,,,,,,,,
481,,,,,,,,,,,,,,,
482,,,,,,,,,,,,,,,
483,,,,,,,,,,,,,,,
484,,,,,,,,,,,,,,,
485,,,,,,,,,,,,,,,
