,Detected,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
14,True,[ 2.98289334e+02  2.74121847e+02 -5.65186349e-05],[300.60611844 257.8824234   -3.60456001],[311.3716042  237.76575565  -3.6548728 ],[319.48134899 220.38887501  -3.85020669],[322.82366037 206.0245657   -2.66373203],[324.5438683  228.26477051   5.39379895],[325.36761761 202.46416569   0.49452643],[320.47568679 195.32124996  -4.48977448],[316.24908328 196.95960045  -6.41120894],[323.94342899 225.42480469   6.26171216],[323.90709043 201.90745354   3.95184112],[318.96298528 196.28950596  -0.49792802],[314.90529656 196.19981289  -3.03803145],[322.69935608 223.53757381   5.94239635],[322.51695514 201.63695812   3.82000619],[317.07337976 196.36572361   2.18200134],[313.0463326  196.18636608   1.84694985],[320.12839437 222.12912083   5.1382089 ],[319.8599267  203.07774067   4.8786569 ],[316.87469244 197.2064209    5.75184619],[314.21135545 196.34147644   7.1271098 ]
15,False,,,,,,,,,,,,,,,,,,,,,
16,False,,,,,,,,,,,,,,,,,,,,,
17,False,,,,,,,,,,,,,,,,,,,,,
18,False,,,,,,,,,,,,,,,,,,,,,
19,False,,,,,,,,,,,,,,,,,,,,,
20,False,,,,,,,,,,,,,,,,,,,,,
21,False,,,,,,,,,,,,,,,,,,,,,
22,False,,,,,,,,,,,,,,,,,,,,,
23,False,,,,,,,,,,,,,,,,,,,,,
24,False,,,,,,,,,,,,,,,,,,,,,
25,False,,,,,,,,,,,,,,,,,,,,,
26,False,,,,,,,,,,,,,,,,,,,,,
27,False,,,,,,,,,,,,,,,,,,,,,
28,False,,,,,,,,,,,,,,,,,,,,,
29,False,,,,,,,,,,,,,,,,,,,,,
30,False,,,,,,,,,,,,,,,,,,,,,
31,False,,,,,,,,,,,,,,,,,,,,,
32,False,,,,,,,,,,,,,,,,,,,,,
33,False,,,,,,,,,,,,,,,,,,,,,
34,False,,,,,,,,,,,,,,,,,,,,,
35,False,,,,,,,,,,,,,,,,,,,,,
36,False,,,,,,,,,,,,,,,,,,,,,
37,False,,,,,,,,,,,,,,,,,,,,,
38,False,,,,,,,,,,,,,,,,,,,,,
39,False,,,,,,,,,,,,,,,,,,,,,
40,False,,,,,,,,,,,,,,,,,,,,,
41,False,,,,,,,,,,,,,,,,,,,,,
42,False,,,,,,,,,,,,,,,,,,,,,
43,False,,,,,,,,,,,,,,,,,,,,,
44,False,,,,,,,,,,,,,,,,,,,,,
45,False,,,,,,,,,,,,,,,,,,,,,
46,False,,,,,,,,,,,,,,,,,,,,,
47,False,,,,,,,,,,,,,,,,,,,,,
48,False,,,,,,,,,,,,,,,,,,,,,
49,False,,,,,,,,,,,,,,,,,,,,,
50,False,,,,,,,,,,,,,,,,,,,,,
51,False,,,,,,,,,,,,,,,,,,,,,
52,False,,,,,,,,,,,,,,,,,,,,,
53,False,,,,,,,,,,,,,,,,,,,,,
54,False,,,,,,,,,,,,,,,,,,,,,
55,False,,,,,,,,,,,,,,,,,,,,,
56,False,,,,,,,,,,,,,,,,,,,,,
57,False,,,,,,,,,,,,,,,,,,,,,
58,False,,,,,,,,,,,,,,,,,,,,,
59,False,,,,,,,,,,,,,,,,,,,,,
60,False,,,,,,,,,,,,,,,,,,,,,
61,False,,,,,,,,,,,,,,,,,,,,,
62,False,,,,,,,,,,,,,,,,,,,,,
63,False,,,,,,,,,,,,,,,,,,,,,
64,False,,,,,,,,,,,,,,,,,,,,,
65,False,,,,,,,,,,,,,,,,,,,,,
66,False,,,,,,,,,,,,,,,,,,,,,
67,False,,,,,,,,,,,,,,,,,,,,,
68,False,,,,,,,,,,,,,,,,,,,,,
69,False,,,,,,,,,,,,,,,,,,,,,
70,False,,,,,,,,,,,,,,,,,,,,,
71,False,,,,,,,,,,,,,,,,,,,,,
72,False,,,,,,,,,,,,,,,,,,,,,
73,False,,,,,,,,,,,,,,,,,,,,,
74,False,,,,,,,,,,,,,,,,,,,,,
75,False,,,,,,,,,,,,,,,,,,,,,
76,False,,,,,,,,,,,,,,,,,,,,,
77,False,,,,,,,,,,,,,,,,,,,,,
78,False,,,,,,,,,,,,,,,,,,,,,
79,False,,,,,,,,,,,,,,,,,,,,,
80,False,,,,,,,,,,,,,,,,,,,,,
81,False,,,,,,,,,,,,,,,,,,,,,
82,False,,,,,,,,,,,,,,,,,,,,,
83,False,,,,,,,,,,,,,,,,,,,,,
84,False,,,,,,,,,,,,,,,,,,,,,
85,False,,,,,,,,,,,,,,,,,,,,,
86,False,,,,,,,,,,,,,,,,,,,,,
87,False,,,,,,,,,,,,,,,,,,,,,
88,False,,,,,,,,,,,,,,,,,,,,,
89,False,,,,,,,,,,,,,,,,,,,,,
90,False,,,,,,,,,,,,,,,,,,,,,
91,False,,,,,,,,,,,,,,,,,,,,,
92,False,,,,,,,,,,,,,,,,,,,,,
93,False,,,,,,,,,,,,,,,,,,,,,
94,False,,,,,,,,,,,,,,,,,,,,,
95,False,,,,,,,,,,,,,,,,,,,,,
96,False,,,,,,,,,,,,,,,,,,,,,
97,False,,,,,,,,,,,,,,,,,,,,,
98,False,,,,,,,,,,,,,,,,,,,,,
99,False,,,,,,,,,,,,,,,,,,,,,
100,False,,,,,,,,,,,,,,,,,,,,,
101,False,,,,,,,,,,,,,,,,,,,,,
102,False,,,,,,,,,,,,,,,,,,,,,
103,False,,,,,,,,,,,,,,,,,,,,,
104,True,[2.29503998e+02 5.14836044e+02 1.09019408e-03],[232.36830711 455.03013611 -31.27573863],[242.26026714 404.24054146 -68.5790205 ],[245.49460888 363.4129715  -99.93188202],[ 222.55145431  340.83729744 -137.77343094],[ 188.40379     365.08978844 -123.87386441],[ 145.87491989  283.60693932 -179.09564495],[ 116.67100668  228.73001575 -214.22527134],[  94.55108643  180.12621403 -238.24115396],[ 198.96239698  388.32550049 -140.91013491],[ 176.64253414  282.40141869 -198.41335952],[ 166.88630462  206.48124218 -239.71791923],[ 160.21402538  139.53154564 -268.53504717],[ 212.45707333  431.09395981 -154.1034168 ],[ 211.29098833  359.49050903 -211.91698372],[ 215.56173563  295.2781105  -253.04720521],[ 220.488621    230.08918762 -280.78743696],[ 222.6635921   478.76775742 -165.23484707],[ 197.9117167   470.15501976 -216.85923815],[ 186.50250077  460.5742836  -238.51642907],[ 179.21735823  447.31309891 -253.03169131]
105,False,,,,,,,,,,,,,,,,,,,,,
106,False,,,,,,,,,,,,,,,,,,,,,
107,False,,,,,,,,,,,,,,,,,,,,,
108,False,,,,,,,,,,,,,,,,,,,,,
109,False,,,,,,,,,,,,,,,,,,,,,
110,False,,,,,,,,,,,,,,,,,,,,,
111,False,,,,,,,,,,,,,,,,,,,,,
112,False,,,,,,,,,,,,,,,,,,,,,
113,False,,,,,,,,,,,,,,,,,,,,,
114,False,,,,,,,,,,,,,,,,,,,,,
115,False,,,,,,,,,,,,,,,,,,,,,
116,False,,,,,,,,,,,,,,,,,,,,,
117,False,,,,,,,,,,,,,,,,,,,,,
118,False,,,,,,,,,,,,,,,,,,,,,
119,False,,,,,,,,,,,,,,,,,,,,,
120,False,,,,,,,,,,,,,,,,,,,,,
121,False,,,,,,,,,,,,,,,,,,,,,
122,False,,,,,,,,,,,,,,,,,,,,,
123,False,,,,,,,,,,,,,,,,,,,,,
124,False,,,,,,,,,,,,,,,,,,,,,
125,False,,,,,,,,,,,,,,,,,,,,,
126,False,,,,,,,,,,,,,,,,,,,,,
127,False,,,,,,,,,,,,,,,,,,,,,
128,False,,,,,,,,,,,,,,,,,,,,,
129,False,,,,,,,,,,,,,,,,,,,,,
130,False,,,,,,,,,,,,,,,,,,,,,
131,False,,,,,,,,,,,,,,,,,,,,,
132,False,,,,,,,,,,,,,,,,,,,,,
133,False,,,,,,,,,,,,,,,,,,,,,
134,False,,,,,,,,,,,,,,,,,,,,,
135,False,,,,,,,,,,,,,,,,,,,,,
136,False,,,,,,,,,,,,,,,,,,,,,
137,False,,,,,,,,,,,,,,,,,,,,,
138,False,,,,,,,,,,,,,,,,,,,,,
139,False,,,,,,,,,,,,,,,,,,,,,
140,False,,,,,,,,,,,,,,,,,,,,,
141,False,,,,,,,,,,,,,,,,,,,,,
142,False,,,,,,,,,,,,,,,,,,,,,
143,False,,,,,,,,,,,,,,,,,,,,,
144,False,,,,,,,,,,,,,,,,,,,,,
145,False,,,,,,,,,,,,,,,,,,,,,
146,False,,,,,,,,,,,,,,,,,,,,,
147,False,,,,,,,,,,,,,,,,,,,,,
148,False,,,,,,,,,,,,,,,,,,,,,
149,False,,,,,,,,,,,,,,,,,,,,,
150,False,,,,,,,,,,,,,,,,,,,,,
151,False,,,,,,,,,,,,,,,,,,,,,
152,False,,,,,,,,,,,,,,,,,,,,,
153,False,,,,,,,,,,,,,,,,,,,,,
154,False,,,,,,,,,,,,,,,,,,,,,
155,False,,,,,,,,,,,,,,,,,,,,,
156,False,,,,,,,,,,,,,,,,,,,,,
157,False,,,,,,,,,,,,,,,,,,,,,
158,False,,,,,,,,,,,,,,,,,,,,,
159,False,,,,,,,,,,,,,,,,,,,,,
160,False,,,,,,,,,,,,,,,,,,,,,
161,False,,,,,,,,,,,,,,,,,,,,,
162,False,,,,,,,,,,,,,,,,,,,,,
163,False,,,,,,,,,,,,,,,,,,,,,
164,False,,,,,,,,,,,,,,,,,,,,,
165,False,,,,,,,,,,,,,,,,,,,,,
166,False,,,,,,,,,,,,,,,,,,,,,
167,False,,,,,,,,,,,,,,,,,,,,,
168,False,,,,,,,,,,,,,,,,,,,,,
169,False,,,,,,,,,,,,,,,,,,,,,
170,False,,,,,,,,,,,,,,,,,,,,,
171,False,,,,,,,,,,,,,,,,,,,,,
172,False,,,,,,,,,,,,,,,,,,,,,
173,False,,,,,,,,,,,,,,,,,,,,,
174,False,,,,,,,,,,,,,,,,,,,,,
175,False,,,,,,,,,,,,,,,,,,,,,
176,False,,,,,,,,,,,,,,,,,,,,,
177,False,,,,,,,,,,,,,,,,,,,,,
178,False,,,,,,,,,,,,,,,,,,,,,
179,False,,,,,,,,,,,,,,,,,,,,,
180,False,,,,,,,,,,,,,,,,,,,,,
181,False,,,,,,,,,,,,,,,,,,,,,
182,False,,,,,,,,,,,,,,,,,,,,,
183,False,,,,,,,,,,,,,,,,,,,,,
184,False,,,,,,,,,,,,,,,,,,,,,
185,False,,,,,,,,,,,,,,,,,,,,,
